cell,x,y,p,beta,n,area_km2,variable
7579,-161.125,68.125,0.1507855650279713,0,18,4639.240438450195,day_afd_per_op
7580,-160.125,68.125,0.833935414088552,0,18,4639.240438450195,day_afd_per_op
7581,-159.125,68.125,0.20124262095772402,0,18,4639.240438450195,day_afd_per_op
7582,-158.125,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7583,-157.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7584,-156.125,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7585,-155.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7586,-154.125,68.125,0.589638551626567,0,18,4639.240438450195,day_afd_per_op
7587,-153.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7588,-152.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7589,-151.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7590,-150.125,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7591,-149.125,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7592,-148.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7593,-147.125,68.125,0.10564542920187692,0,18,4639.240438450195,day_afd_per_op
7594,-146.125,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7595,-145.125,68.125,0.5293681061847979,0,18,4639.240438450195,day_afd_per_op
7596,-144.125,68.125,0.833935414088552,0,18,4639.240438450195,day_afd_per_op
7597,-143.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7598,-142.125,68.125,0.5541131300694455,0,18,4639.240438450195,day_afd_per_op
7599,-141.125,68.125,0.932646638965876,0,18,4639.240438450195,day_afd_per_op
7600,-140.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7601,-139.125,68.125,0.059058229090536735,0,18,4639.240438450195,day_afd_per_op
7602,-138.125,68.125,0.5838824207703652,0,18,4639.240438450195,day_afd_per_op
7603,-137.125,68.125,0.42267807417063546,0,18,4639.240438450195,day_afd_per_op
7604,-136.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7605,-135.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7606,-134.125,68.125,0.2945073936801101,0,18,4639.240438450195,day_afd_per_op
7607,-133.125,68.125,0.5838824207703652,0,18,4639.240438450195,day_afd_per_op
7608,-132.125,68.125,0.42267807417063546,0,18,4639.240438450195,day_afd_per_op
7609,-131.125,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7610,-130.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7611,-129.125,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7612,-128.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7613,-127.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7614,-126.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7616,-124.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7623,-117.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7646,-94.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7649,-91.125,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7650,-90.125,68.125,0.20124262095772402,0,18,4639.240438450195,day_afd_per_op
7651,-89.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7657,-83.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7671,-69.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7688,-52.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7689,-51.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7690,-50.125,68.125,1,0,18,4639.240438450195,day_afd_per_op
7756,15.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7757,16.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7758,17.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7760,19.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7761,20.875,68.125,0.4629344274151554,0,18,4639.240438450195,day_afd_per_op
7762,21.875,68.125,0.014266186701446927,0,18,4639.240438450195,day_afd_per_op
7763,22.875,68.125,0.6700765413856125,3.8053301977925e-5,18,4639.240438450195,day_afd_per_op
7764,23.875,68.125,0.42267807417063546,0,18,4639.240438450195,day_afd_per_op
7765,24.875,68.125,0.7874064906662693,0,18,4639.240438450195,day_afd_per_op
7766,25.875,68.125,0.022494271222449663,0,18,4639.240438450195,day_afd_per_op
7767,26.875,68.125,0.589638551626567,0,18,4639.240438450195,day_afd_per_op
7768,27.875,68.125,0.018397614596605896,-1.2025011736633522e-4,18,4639.240438450195,day_afd_per_op
7769,28.875,68.125,0.19710459008027412,-8.871866157278419e-7,18,4639.240438450195,day_afd_per_op
7770,29.875,68.125,0.4148230671847746,0,18,4639.240438450195,day_afd_per_op
7771,30.875,68.125,0.8334336202223243,0,18,4639.240438450195,day_afd_per_op
7772,31.875,68.125,0.589638551626567,0,18,4639.240438450195,day_afd_per_op
7773,32.875,68.125,0.4498037883450752,0,18,4639.240438450195,day_afd_per_op
7774,33.875,68.125,0.14655224568852065,3.430664729456986e-5,18,4639.240438450195,day_afd_per_op
7775,34.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7777,36.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7779,38.875,68.125,0.20124262095772402,0,18,4639.240438450195,day_afd_per_op
7780,39.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7785,44.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7789,48.875,68.125,0.7892680261342813,0,18,4639.240438450195,day_afd_per_op
7790,49.875,68.125,0.1775298524121535,0,18,4639.240438450195,day_afd_per_op
7792,51.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7793,52.875,68.125,0.005651504949182239,-5.609795658124817e-7,18,4639.240438450195,day_afd_per_op
7794,53.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7795,54.875,68.125,0.03653587779759134,3.9409436188482993e-4,18,4639.240438450195,day_afd_per_op
7796,55.875,68.125,0.932646638965876,0,18,4639.240438450195,day_afd_per_op
7797,56.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7798,57.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7799,58.875,68.125,4.813507574741011e-4,1.7558645292107639e-4,18,4639.240438450195,day_afd_per_op
7800,59.875,68.125,0.014266186701446927,0,18,4639.240438450195,day_afd_per_op
7801,60.875,68.125,1.5258789062500003e-5,-8.814370126596519e-4,18,4639.240438450195,day_afd_per_op
7802,61.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7804,63.875,68.125,0.05191296493501828,0,18,4639.240438450195,day_afd_per_op
7805,64.875,68.125,0.5838824207703652,0,18,4639.240438450195,day_afd_per_op
7806,65.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7807,66.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7811,70.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7812,71.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7813,72.875,68.125,0.059058229090536735,0,18,4639.240438450195,day_afd_per_op
7815,74.875,68.125,0.18343061898217813,0,18,4639.240438450195,day_afd_per_op
7816,75.875,68.125,2.1372191522501475e-4,-9.914757295822103e-4,18,4639.240438450195,day_afd_per_op
7817,76.875,68.125,0.020974537112784852,1.5814785041253675e-4,18,4639.240438450195,day_afd_per_op
7818,77.875,68.125,0.4003808031520797,0,18,4639.240438450195,day_afd_per_op
7819,78.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7820,79.875,68.125,4.813507574741011e-4,5.884311860427261e-4,18,4639.240438450195,day_afd_per_op
7821,80.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7822,81.875,68.125,0.059058229090536735,0,18,4639.240438450195,day_afd_per_op
7823,82.875,68.125,2.535338782141632e-4,0.0019472779082429356,18,4639.240438450195,day_afd_per_op
7824,83.875,68.125,0.0030552220844431216,4.889907564834824e-4,18,4639.240438450195,day_afd_per_op
7825,84.875,68.125,0.36131042852617873,0,18,4639.240438450195,day_afd_per_op
7826,85.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7827,86.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7828,87.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7829,88.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7830,89.875,68.125,0.20124262095772402,0,18,4639.240438450195,day_afd_per_op
7831,90.875,68.125,0.42267807417063546,0,18,4639.240438450195,day_afd_per_op
7832,91.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7833,92.875,68.125,0.2807126652684958,0,18,4639.240438450195,day_afd_per_op
7834,93.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7835,94.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7836,95.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7837,96.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7838,97.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7839,98.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7840,99.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7841,100.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7842,101.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7843,102.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7844,103.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7845,104.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7846,105.875,68.125,0.42267807417063546,0,18,4639.240438450195,day_afd_per_op
7847,106.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7848,107.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7849,108.875,68.125,0.36131042852617873,0,18,4639.240438450195,day_afd_per_op
7850,109.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7851,110.875,68.125,0.5293681061847979,0,18,4639.240438450195,day_afd_per_op
7854,113.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7855,114.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7856,115.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7857,116.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7858,117.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7859,118.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7860,119.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7861,120.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7862,121.875,68.125,0.05917206782585943,0,18,4639.240438450195,day_afd_per_op
7863,122.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7864,123.875,68.125,0.059058229090536735,0,18,4639.240438450195,day_afd_per_op
7865,124.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7866,125.875,68.125,0.01905889160173045,3.4823790580655135e-5,18,4639.240438450195,day_afd_per_op
7867,126.875,68.125,0.6240645324651699,0,18,4639.240438450195,day_afd_per_op
7868,127.875,68.125,0.40975656141147565,0,18,4639.240438450195,day_afd_per_op
7869,128.875,68.125,0.44120851950587764,0,18,4639.240438450195,day_afd_per_op
7870,129.875,68.125,0.9441825132504833,0,18,4639.240438450195,day_afd_per_op
7871,130.875,68.125,0.7048676487741771,2.2560125216841698e-6,18,4639.240438450195,day_afd_per_op
7872,131.875,68.125,0.058252952125112806,3.073841740842909e-4,18,4639.240438450195,day_afd_per_op
7873,132.875,68.125,9.177563828903408e-4,0.001409488012238095,18,4639.240438450195,day_afd_per_op
7874,133.875,68.125,0.0020850738839751264,6.682507276612644e-4,18,4639.240438450195,day_afd_per_op
7875,134.875,68.125,0.22875213623046878,1.6214535659828195e-4,18,4639.240438450195,day_afd_per_op
7876,135.875,68.125,0.8317260742187501,-3.1077822010653713e-6,18,4639.240438450195,day_afd_per_op
7877,136.875,68.125,0.10838317871093751,1.3136860022010903e-4,18,4639.240438450195,day_afd_per_op
7878,137.875,68.125,0.932646638965876,0,18,4639.240438450195,day_afd_per_op
7879,138.875,68.125,0.38369388713833996,-9.209417409940877e-5,18,4639.240438450195,day_afd_per_op
7880,139.875,68.125,0.589638551626567,0,18,4639.240438450195,day_afd_per_op
7881,140.875,68.125,0.589638551626567,0,18,4639.240438450195,day_afd_per_op
7882,141.875,68.125,0.589638551626567,0,18,4639.240438450195,day_afd_per_op
7883,142.875,68.125,0.7998461056624733,0,18,4639.240438450195,day_afd_per_op
7884,143.875,68.125,0.029403489976589568,1.9835068249247142e-4,18,4639.240438450195,day_afd_per_op
7885,144.875,68.125,0.3634604707291395,-7.990922313183546e-7,18,4639.240438450195,day_afd_per_op
7886,145.875,68.125,0.5405548641319784,0,18,4639.240438450195,day_afd_per_op
7887,146.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7888,147.875,68.125,0.10034824646229079,0,18,4639.240438450195,day_afd_per_op
7889,148.875,68.125,0.1814492077214203,0,18,4639.240438450195,day_afd_per_op
7890,149.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7891,150.875,68.125,0.3063171762810485,0,18,4639.240438450195,day_afd_per_op
7892,151.875,68.125,0.011473399721934313,-1.8451010322360884e-4,18,4639.240438450195,day_afd_per_op
7893,152.875,68.125,0.19251757243647138,0,18,4639.240438450195,day_afd_per_op
7894,153.875,68.125,0.3589514358526263,0,18,4639.240438450195,day_afd_per_op
7895,154.875,68.125,0.023674011230468753,-1.5680339517227062e-4,18,4639.240438450195,day_afd_per_op
7896,155.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7897,156.875,68.125,0.42267807417063546,0,18,4639.240438450195,day_afd_per_op
7898,157.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7899,158.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7900,159.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7901,160.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7902,161.875,68.125,0.8551321405847059,0,18,4639.240438450195,day_afd_per_op
7903,162.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7904,163.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7905,164.875,68.125,0.44687282071083084,0,18,4639.240438450195,day_afd_per_op
7906,165.875,68.125,0.15495982923892243,8.287419664806554e-5,18,4639.240438450195,day_afd_per_op
7907,166.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7908,167.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7909,168.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7910,169.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7911,170.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7914,173.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7915,174.875,68.125,0.37109336952269756,0,18,4639.240438450195,day_afd_per_op
7916,175.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7919,178.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7920,179.875,68.125,1,0,18,4639.240438450195,day_afd_per_op
7921,-179.125,67.125,0.1814492077214203,0,18,4839.400963763916,day_afd_per_op
7922,-178.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7924,-176.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7925,-175.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7936,-164.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7938,-162.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7939,-161.125,67.125,0.1775298524121535,0,18,4839.400963763916,day_afd_per_op
7940,-160.125,67.125,0.036031686218233556,0,18,4839.400963763916,day_afd_per_op
7941,-159.125,67.125,0.5838824207703652,0,18,4839.400963763916,day_afd_per_op
7942,-158.125,67.125,0.03182263084606979,5.198643484618514e-5,18,4839.400963763916,day_afd_per_op
7943,-157.125,67.125,0.6832863296571667,0,18,4839.400963763916,day_afd_per_op
7944,-156.125,67.125,0.18343061898217813,0,18,4839.400963763916,day_afd_per_op
7945,-155.125,67.125,0.8423982842879707,0,18,4839.400963763916,day_afd_per_op
7946,-154.125,67.125,0.8240126197498246,0,18,4839.400963763916,day_afd_per_op
7947,-153.125,67.125,0.6240645324651699,0,18,4839.400963763916,day_afd_per_op
7948,-152.125,67.125,0.3201740668314917,-1.2590862752404064e-7,18,4839.400963763916,day_afd_per_op
7949,-151.125,67.125,0.0614311770463947,-4.4682751306229166e-4,18,4839.400963763916,day_afd_per_op
7950,-150.125,67.125,0.05191296493501828,0,18,4839.400963763916,day_afd_per_op
7951,-149.125,67.125,0.40167816646977295,0,18,4839.400963763916,day_afd_per_op
7952,-148.125,67.125,0.7998461056624733,0,18,4839.400963763916,day_afd_per_op
7953,-147.125,67.125,0.10797320879792927,-4.803883801085047e-5,18,4839.400963763916,day_afd_per_op
7954,-146.125,67.125,0.7597658259780666,0,18,4839.400963763916,day_afd_per_op
7955,-145.125,67.125,0.25848605223353466,0,18,4839.400963763916,day_afd_per_op
7956,-144.125,67.125,0.674893142602997,0,18,4839.400963763916,day_afd_per_op
7957,-143.125,67.125,0.6832863296571667,0,18,4839.400963763916,day_afd_per_op
7958,-142.125,67.125,0.5293681061847979,0,18,4839.400963763916,day_afd_per_op
7959,-141.125,67.125,0.40167816646977295,0,18,4839.400963763916,day_afd_per_op
7960,-140.125,67.125,0.7874064906662693,0,18,4839.400963763916,day_afd_per_op
7961,-139.125,67.125,0.4752458321391804,0,18,4839.400963763916,day_afd_per_op
7962,-138.125,67.125,0.03763288352014077,4.8778916485995676e-5,18,4839.400963763916,day_afd_per_op
7963,-137.125,67.125,0.04231527490571399,0,18,4839.400963763916,day_afd_per_op
7964,-136.125,67.125,0.35254213749971297,0,18,4839.400963763916,day_afd_per_op
7965,-135.125,67.125,0.7597658259780666,0,18,4839.400963763916,day_afd_per_op
7966,-134.125,67.125,0.8551321405847059,0,18,4839.400963763916,day_afd_per_op
7967,-133.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7968,-132.125,67.125,0.7874064906662693,0,18,4839.400963763916,day_afd_per_op
7969,-131.125,67.125,0.1814492077214203,0,18,4839.400963763916,day_afd_per_op
7970,-130.125,67.125,0.7892680261342813,0,18,4839.400963763916,day_afd_per_op
7971,-129.125,67.125,0.42267807417063546,0,18,4839.400963763916,day_afd_per_op
7972,-128.125,67.125,0.41849223344681974,0,18,4839.400963763916,day_afd_per_op
7973,-127.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7974,-126.125,67.125,0.1814492077214203,0,18,4839.400963763916,day_afd_per_op
7975,-125.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7976,-124.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7977,-123.125,67.125,0.37109336952269756,0,18,4839.400963763916,day_afd_per_op
7978,-122.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7979,-121.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7981,-119.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7991,-109.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7992,-108.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7993,-107.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
7995,-105.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8001,-99.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8005,-95.125,67.125,0.1814492077214203,0,18,4839.400963763916,day_afd_per_op
8006,-94.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8007,-93.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8008,-92.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8009,-91.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8012,-88.125,67.125,0.1814492077214203,0,18,4839.400963763916,day_afd_per_op
8013,-87.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8016,-84.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8017,-83.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8033,-67.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8047,-53.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8048,-52.125,67.125,0.35254213749971297,0,18,4839.400963763916,day_afd_per_op
8049,-51.125,67.125,0.7874064906662693,0,18,4839.400963763916,day_afd_per_op
8050,-50.125,67.125,0.9652587087271087,-1.610715925279591e-6,18,4839.400963763916,day_afd_per_op
8064,-36.125,67.125,1,0,18,4839.400963763916,day_afd_per_op
8114,13.875,67.125,1,0,18,4839.400963763916,day_afd_per_op
8116,15.875,67.125,1,0,18,4839.400963763916,day_afd_per_op
8118,17.875,67.125,0.37109336952269756,0,18,4839.400963763916,day_afd_per_op
8119,18.875,67.125,0.10034824646229079,0,18,4839.400963763916,day_afd_per_op
8120,19.875,67.125,0.5286121252556879,0,18,4839.400963763916,day_afd_per_op
8121,20.875,67.125,0.07744208512638945,0,18,4839.400963763916,day_afd_per_op
8122,21.875,67.125,0.4590307363712941,2.5529476503531137e-5,18,4839.400963763916,day_afd_per_op
8123,22.875,67.125,0.13863651568948343,-1.8973466164122027e-4,18,4839.400963763916,day_afd_per_op
